KNN,NB,DT,RF,Bagging,AdaBoost,GradientBoosting
0.007799947000194152,0.004198266999992484,0.015344248000019434,0.6652147559998411,0.1265770350000821,0.017428466999717784,0.5866323420000299
0.009212653999838949,0.003446047999887014,0.0165525920001528,0.7079459359999873,0.13570395099986854,0.019283339000139677,0.6028661779996582
0.011564517999886448,0.0036958779999167746,0.01922544600006404,0.8353923120000672,0.1641969299998891,0.02127864199974283,0.7125754930002586
0.011228660999904605,0.0035920519999308453,0.019101724999927683,0.8441628299999593,0.15815875799989954,0.02208327400012422,0.7315528109998013
0.014937094000060824,0.0036286800000198127,0.02016026699993745,0.9449505630000203,0.1643234569996821,0.02354014599995935,0.7496293080002943
0.01228207700000894,0.003064648999952624,0.02075116099990737,0.8570780300001388,0.15702874699991298,0.022031516999959422,0.764174493000155
0.014168552999990425,0.003718803000083426,0.02097620600011396,0.9480105400000411,0.16691698399972665,0.023316730000260577,0.7964863130000595
0.01392070900010367,0.003138226999908511,0.02372383700003411,0.9277347450001798,0.18586658900039765,0.02616080799998599,0.8657702259997677
0.013897458999963419,0.003270976000067094,0.02330599400011124,1.03513632399995,0.2020588420000422,0.026633759000105783,0.8805023969998729
0.015020526999933281,0.0037677079999411944,0.023909569999887026,1.0150700799999868,0.20090924599981008,0.026365580999936356,0.8828440080001201
0.01706801299997096,0.003317601999924591,0.02641029400001571,0.9618173560002106,0.18582634699987466,0.026412420000269776,0.8989397459999964
0.015621202000147605,0.0041421270000228105,0.02489832700007355,0.9597795210002005,0.19242199900008927,0.02695060199994259,0.9151721709999947
0.01706947200000286,0.00342393699997956,0.025491875999932745,0.9884053729999778,0.2070980100002089,0.02887220000002344,0.9267992310001318
0.018557565000037357,0.0037205659998562624,0.026178985000115063,1.1374656849998246,0.21816327199985608,0.02975068400019154,0.9496896969999398
0.017350959999930637,0.0036440180001591216,0.028325485000095796,1.0590003049999268,0.2628153470000143,0.029166620000069088,0.9591091449997293
0.01860018999991553,0.0036754160000782576,0.02782266500003061,1.0384123690000706,0.23265418400023918,0.030803274999925634,0.9694265940001969
0.018913791000159108,0.004452453999874706,0.029939422999859744,1.1627601459999823,0.24067171100023188,0.03151489599986235,0.9904254580001179
0.019626925000011397,0.0037764369999422343,0.029741173000047638,1.0908157590001792,0.2462402370001655,0.03258321400016939,1.0025668789999145
0.020178729999997813,0.004031188999988444,0.031645136999941315,1.1568112259999452,0.2672647189997406,0.03275037899993549,1.0395926090000103
0.022962845999927595,0.003970438999886028,0.033373914999856424,1.136642183999811,0.27419998899995335,0.03435011099963958,1.094275836000179
0.023733306999929482,0.004437704000110898,0.03536048899991329,1.3728602489998138,0.2790566349999608,0.04055260699988139,1.1468680180000774
0.02549971899998127,0.004543231000070591,0.038100522000149795,1.3496141749999424,0.3020561739999721,0.04058699999995952,1.1668707789999644
0.025397583999847484,0.0042166849998466205,0.041200181000021985,1.248679336000123,0.34932883300007234,0.04308590299979187,1.179591334000179
0.02823276399999486,0.004364065000117989,0.04532615699986309,1.3202293370000007,0.32501031599986163,0.04751620800016099,1.2455126340000788
0.030199984000091717,0.005050753999967128,0.04244557899983192,1.368332080000073,0.30107309000004534,0.04490161600006104,1.2777408030001425
0.03684391000001597,0.004660350999984075,0.0405226790001052,1.6236189250000734,0.29412577199991574,0.04093578800029718,1.2777119249999487
0.03074003200003972,0.004306319999841435,0.04196870400005537,1.3381394329999239,0.298786421999921,0.04382517199974245,1.3073009139998248
0.03200724299995272,0.004619175000016185,0.04107318199999099,1.3460718940000334,0.2904975960000229,0.043859597999926336,1.3385950980000416
0.034710005000079036,0.004615977999947063,0.04201268499991784,1.4464995670000462,0.3012467280000237,0.04842795500007924,1.373496052000064
0.03156993600009628,0.00437383000007685,0.04097091300013744,1.589253570999972,0.29807291699989946,0.047267751000163116,1.466079959000126
0.03287400699991849,0.0047035170000526705,0.04254089300002306,1.4980667050001557,0.3047646820000409,0.04740436299971407,1.430591714000002
0.034940859000016644,0.004468174999828989,0.04947429000003467,1.5808478769999965,0.31398776600008205,0.050072555000042485,1.546562528999857
0.035990706000120554,0.004694750999988173,0.044065920000093683,1.5892585340000096,0.30872404100000495,0.04681013900017206,1.434194947999913
0.038870935999966605,0.005482092000193006,0.053902606000065134,1.776006911999957,0.3630614670000796,0.05580329500025982,1.606057342999975
0.039236128000084136,0.0052257380000355624,0.052878392999900825,1.698260881999886,0.37463058100001945,0.059773549999590614,1.610846310999932
0.04056712500005233,0.005094581000093967,0.058324819000063144,2.0392508110001017,0.37594031700018604,0.05941852099977041,1.6693589640003665
0.039359672999808026,0.004941091999853597,0.059842041000138124,1.6784118759999274,0.38831367300008424,0.05985063000025548,1.7044195039998158
0.04209176299991668,0.005733682000027329,0.055845088000069154,1.8005614900000637,0.39339451500018185,0.05907656399995176,1.730683438000142
0.04378560700001799,0.00544646099979218,0.05912650300001587,1.8304494559999966,0.3995640190000813,0.06367079999972702,1.7496372710002106
0.042302442000163865,0.0059278029998495185,0.055314685999974245,1.7652915879998545,0.3985229579998304,0.058680343000105495,1.7723966890002885
0.04602525699988291,0.005514217999916582,0.05888547800009292,1.778120460000082,0.4006388560001142,0.06171474400025545,1.8151678240001274
0.04381079499989937,0.0057770350001646875,0.0572371400000975,1.7427828429999863,0.4200519579999309,0.06242043400015973,1.8688193670000146
0.052019251000047007,0.005913396999858378,0.0737421239998639,1.9979699609998534,0.4689075349997438,0.07474489200012613,2.033000431000346
0.0543969240000024,0.005950010999868027,0.0722099629999775,1.956897521999963,0.49219314099991607,0.07888176599999497,2.1013131320000866
0.05426635999992868,0.005760459999919476,0.07591994100016564,1.9893196409998382,0.49789640800008783,0.07605788699993354,2.126630243999898
0.05952969800000574,0.0067790729999615,0.07447195500003545,2.013711471999841,0.510164666000037,0.07922086400003536,2.186292394999782
0.05791183299993463,0.006807890000118277,0.0733379309999691,2.053576174,0.5208855480000238,0.07761125399974844,2.2384830890000558
0.06068583399996896,0.007068724999953702,0.076915850999967,2.066077936000056,0.5286195349999616,0.08122260899972389,2.2561291170000004
0.05753449600001659,0.008215241000016249,0.07541033699999389,2.105457699999988,0.535866102,0.08441266699992411,2.2769133859997055
0.06322801599981176,0.00809861999982786,0.07928362699999525,2.118926517000091,0.5402407080000557,0.080850448000092,2.3066874040000585
0.061751449999974284,0.00703859400005058,0.08315101200014396,2.179553473999931,0.5482456149998143,0.08408446300018113,2.328079844000058
0.06654619100004311,0.006963717999951768,0.0837550830001419,2.196315446999961,0.5914014720001433,0.08829694999985804,2.3741308599996955
0.06585065200010831,0.007217690000061339,0.08357653699999901,2.22311789399987,0.5881172299996251,0.08668781899996247,2.3910332539999217
0.064942555000016,0.006460333999939394,0.08512199599999803,2.229729339999949,0.5881594210000003,0.09427248500014684,2.4665631950001625
0.07040907700002208,0.006551524000087738,0.08644290300003377,2.2699294660001215,0.5909975909999048,0.1019047300001148,2.5367968310001743
0.06961445799993271,0.006180188999906022,0.09064874299997427,2.3660875350001334,0.6291529420000188,0.10390626499975042,2.510986788000082
0.07317005500021878,0.0066692190000594564,0.10157888000003368,2.3301906540000346,0.6707432309999604,0.11160892699990654,2.5418124639995767
0.07315169200001037,0.0062675679998847045,0.09688400200002434,2.356523040999946,0.6433459940003559,0.12321919500027434,2.7249883640001826
0.07496272899993528,0.006097008000097048,0.09499966099997437,2.3571349329999975,0.6518651469996257,0.11591453500022908,2.720036374999836
0.07739883499993994,0.006481422000206294,0.10135764899996502,2.3660174010001356,0.7187186460000703,0.1240031879997332,2.6673683479998544
0.07505274899995129,0.006330199999865727,0.10106080599985034,2.482484336000198,0.7106230290000894,0.11344240100015668,2.775276107999616
0.07512125599987485,0.006840333999889481,0.10214191999989453,2.5161169889997836,0.6867461320002803,0.14006740600007106,2.703500595999685
0.07680510600016532,0.008272253999848544,0.10050713300006464,2.4690813679999337,0.7435222399999475,0.10901781099983054,2.96141984399992
0.07984830500004136,0.007516586000065217,0.10004330099991421,2.489920925000206,0.8152232689999437,0.10969492399999581,2.813536842999838
0.07996819499999219,0.006296279000025606,0.10476015299991559,2.4985701109999354,0.6986808669998936,0.11175185899992357,3.0293218480001087
0.08031868900002337,0.006856721000076504,0.10743363100004899,2.548561917999905,0.7206471560002683,0.12130772499995146,2.788973874000021
0.08328281299986884,0.00658852499987006,0.10615870600008748,2.588913335000143,0.7290058619996671,0.12428751999959786,2.807266682000318
0.08565658499992423,0.006717318000028172,0.10554871099998309,2.780865323999933,0.7270950060001269,0.13528730799998812,2.8087475279999126
0.08209817900001326,0.006767149999859612,0.10448086200017315,2.80114824400016,0.7320616370002426,0.1245902760001627,2.827950673000032
0.08488127999999051,0.006625343999985489,0.10861359000000448,2.885193578000326,0.7346012220000375,0.1290202790000876,2.8444514350003374
0.0973868159999256,0.007113091000064742,0.12149370600013754,3.512956860000031,0.7952589699998498,0.13063922199989975,3.0078415180000775
0.09116876000007323,0.0069585369999458635,0.13152890899982594,3.096220657000231,0.812315615999978,0.12670806599999196,3.0520873959999335
0.09673934600004941,0.00713846099984039,0.139794257000176,2.9411223189999873,0.8167753570000968,0.13409035699987726,3.088018474999899
0.09944938299986461,0.007844784000099025,0.15353017300003557,3.0548347060002925,0.8455473240001083,0.14603018399975554,3.1454100759997345
0.10380248000001302,0.00790753000001132,0.13631762099998923,3.122357483000087,0.8759537089999867,0.1505216149998887,3.2067541480000727
0.11025050400007785,0.008076759999994465,0.13106766300006711,3.1642583249999916,0.9034333019999394,0.14779388899978585,3.219464192000032
0.11414601000001312,0.008060884000087754,0.13620683299996017,3.994583283999873,0.8985588380000991,0.14086929900031464,3.280641543999991
0.12151810599993951,0.007650811000075919,0.13799703600011526,3.2333692919996793,0.9646663630001058,0.15142515299976367,3.299249230999976
0.111329484999942,0.007727195999905234,0.1375768140001128,3.312906982000186,0.9664339139999356,0.13696985199976552,3.412018705000264
0.12539128399998845,0.0073000239999601035,0.14078577800000858,3.1359924140001567,1.0081024270002672,0.1442948119997709,3.431876843000282
0.1289518250000583,0.007505227999899944,0.13637362500003292,3.1158312450002086,1.0273286660003578,0.14891835699972944,3.4190532389998225
0.11870367000005899,0.007643469999948138,0.14404457599994203,3.1923152770000343,1.0929436730002635,0.15548712999998315,3.460986391000006
0.12832899199997883,0.007999165000001085,0.1374868420000439,3.2709099100002277,1.0000611899999967,0.14009327300027508,3.503292429999874
0.13450795400012794,0.007818541000006007,0.1376151930001015,3.2759018490000926,0.9904564620001111,0.13958061799985444,3.5238597389998176
0.13425938899990797,0.008244709000109651,0.16932762500005083,3.349852096000177,1.0040657620002094,0.1615414480002073,3.6163228619998335
0.1280084350000834,0.00854587700018783,0.15964363600005527,3.357927914999891,1.0333697500000198,0.16467125100007252,3.6824291819998507
0.1308049410001786,0.008597528000109378,0.159657032000041,3.4069309699998485,1.0305658150000454,0.1605040130002635,3.6802285999997366
0.1336252539999805,0.008258896000143068,0.1626636169999074,3.432580446999964,1.1642894100000376,0.15933174300016617,3.7538230029999795
0.13589084299997012,0.008145858000034423,0.17257809200009433,3.489387016999899,1.1477438189999702,0.16158708600005411,3.7653465339999457
0.13186088900010873,0.008430271999941397,0.18140777500002514,3.5477587619998303,1.1200468459996955,0.1712396620000618,3.7692671840000003
0.14393397699996058,0.008483503999968889,0.17185433899999225,3.5670632059996024,1.1358829539999533,0.16855389700003798,3.809355276000133
0.15554055000006883,0.008821290000014415,0.18150989300011133,3.9387395650001054,1.2176869770000849,0.1833769489999213,4.098625504999745
0.15667940200000885,0.009114494999948874,0.18678517600005762,3.871758090000185,1.2151404370001728,0.1871675550000873,4.198350251000193
0.16151601399997162,0.009355599999935293,0.1867348860000675,3.9071588660003727,1.2423893260001933,0.1854875130002256,4.176044021999587
0.16286441900001591,0.01014709700007188,0.19320625299997118,4.115539094999804,1.2167985440000848,0.1963351210001747,4.23388532700028
0.1634128729999702,0.011274199000126828,0.19514723199995387,4.0496851959997,1.2064662390002923,0.18746656200028156,4.323255392999727
0.16872482600001604,0.011346076999871002,0.201049452999996,4.196138939999855,1.2244510030000129,0.199386718000369,4.402433285999905
0.1730950619999021,0.010195186999908401,0.1969991559999471,4.452091332999771,1.260338068999772,0.19845110999995086,4.4565079349999905
0.18308068900000762,0.009667798999998922,0.2050311100001636,4.536125628999798,1.2899723470000026,0.20141302399997585,4.557689147000019
0.1863587870000174,0.010871405999978379,0.21175518900008683,4.384919150000314,1.296032596999794,0.20453940299967144,4.502662002999841
0.1792599049999808,0.011882101000082912,0.20748722200005432,4.412498477000099,1.2969331579997743,0.21176715499996135,4.541480647000299
0.2294504850001431,0.011705920999929731,0.2274804950000089,4.600031895999564,1.402451850000034,0.22428228799981298,4.784681717999774
0.19625951900002292,0.01153024599989294,0.22154765599998427,4.841393271000015,1.3958466260000932,0.22063520399979097,4.838283365999814
0.19915329299988116,0.013984482000068965,0.22786652600007073,4.8065874789999725,1.4139104850000876,0.22758641000018542,5.341894112999853
0.19948910099992645,0.012672769000118933,0.23022554199997103,4.649912761999985,1.4366345570001613,0.23639905199979694,4.9056166340001255
0.21122227000000748,0.012102211999945212,0.22780465999994703,4.614773691999744,1.4506820189999416,0.23002774899987344,4.871917042999939
0.2090382149999641,0.010426898999867262,0.22852627499992195,4.736656107000272,1.5064149529998758,0.22818632899998192,4.943633914000202
0.2133078630001819,0.010660916999995607,0.23763255699986985,4.867715724999925,1.477571029000046,0.2328288519997841,5.02953515299987
0.22465454400003182,0.011471793999817237,0.24227962099985234,5.204230008000195,1.4776270010002008,0.2388931529999354,5.04671945400014
0.21014808800009632,0.010176407000017207,0.2325748939999812,4.815372451000258,1.5290596019999612,0.24106851699980325,5.06347763299982
0.2173661379999885,0.01131805499994698,0.23824515899991638,4.973655551999855,1.5269830749998619,0.2469417689999318,5.085024564999912
0.2528345040000204,0.011341238999875713,0.23999704300013036,4.975261032999697,1.587085193999883,0.23997750399985307,5.382932059000268
0.2280202530000679,0.012596494000035818,0.2407972940000036,5.359366273999967,1.5372803659997771,0.24543490999985806,5.477477152999654
