NB,KNN,KNN_ADWIN,VFDT,HAT,HATT,ARF,OB,OB_ADWIN,LB,AdaBoost,AXGBoost_push,AXGBoost_replace,NC,SWT10_KNN_ADWIN,SWT10_VFDT,SWT10_HAT,SWT10_ARF,SWT20_KNN_ADWIN,SWT20_VFDT,SWT20_HAT,SWT20_ARF,MV_2,SES_05,ARIMA_212,SARIMA_212,ARMA_22,SWT01_HAT,SWT11_HAT,SWT21_HAT,SWT02_HAT,SWT12_HAT,SWT22_HAT,SWT01_ARF,SWT11_ARF,SWT21_ARF,SWT02_ARF,SWT12_ARF,SWT22_ARF
0.0270032882690429,0.1026515960693359,0.0899181365966796,0.0446752548217773,0.4494352340698242,0.4360816955566406,5.70884075164795,2.814221000671387,2.6666879653930664,6.969482612609864,4.019523048400879,0.0877227783203125,0.0526317596435546,0.0075576782226562,0.0992441177368164,0.0398157119750976,0.045756721496582,4.775054168701172,0.1063060760498046,0.0415796279907226,0.274488639831543,5.056388092041016,0.008660888671875,0.0045938491821289,0.0058372497558593,0.0051170349121093,0.004864501953125,0.2312786102294922,0.044515037536621095,0.050750350952148436,0.29225597381591795,0.2944633483886719,0.051148414611816406,4.717007064819336,5.0618537902832035,5.23475284576416,5.106041526794433,5.345399475097656,5.490801239013672
0.0132875442504882,0.0373956680297851,0.0375207901000976,0.0703296661376953,0.1424650192260742,0.200444221496582,18.487918663024903,1.385671615600586,0.9094776153564452,3.5357997894287108,1.6527652740478516,0.0658660888671875,0.0572954177856445,0.0117677688598632,0.0401880264282226,0.0556930541992187,0.0398595809936523,15.05943202972412,0.0415002822875976,0.0466438293457031,0.0884683609008789,18.306326866149902,0.0117898941040039,0.003151512145996,0.0056501388549804,0.0067564010620117,0.0056493759155273,0.1131216049194336,0.07786865234375,0.25591564178466797,0.13105278015136718,0.08167972564697265,0.030292510986328125,14.790759468078614,15.008202362060548,12.305036354064942,15.138526916503906,12.654651069641114,11.397232818603516
0.0113458633422851,0.0371271133422851,0.0374994277954101,0.0705806732177734,0.1583141326904296,0.7764194488525391,15.311909675598145,1.1751934051513673,0.8084636688232422,2.3446178436279297,1.0578594207763672,0.0661869049072265,0.0630844116210937,0.010582160949707,0.0393320083618164,0.024797248840332,0.025094985961914,13.08346996307373,0.0408960342407226,0.030276870727539,0.1075511932373046,14.829508018493652,0.010612678527832,0.0026472091674804,0.0057722091674804,0.0066665649414062,0.0056503295898437,0.10002975463867188,0.03488864898681641,0.07952728271484374,0.17727241516113282,0.09184074401855469,0.04104270935058594,13.652963447570801,13.836383056640624,12.268232536315917,13.705549240112305,12.71302089691162,12.266189002990723
0.0074396133422851,0.0317293167114257,0.0317354202270507,0.0562585830688476,0.0710689544677734,0.218088150024414,9.770074844360352,0.6077373504638672,1.475601577758789,2.245223617553711,0.6248249053955078,0.0512090682983398,0.0575185775756835,0.0066484451293945,0.033568000793457,0.0172075271606445,0.023550796508789,8.424557304382324,0.0351320266723632,0.020671272277832,0.1932300567626953,8.809900283813477,0.0067155838012695,0.0026561737060546,0.0057920455932617,0.0068588256835937,0.005810546875,0.07506332397460938,0.038775634765625,0.09571685791015624,0.07612571716308594,0.041571426391601565,0.029593849182128908,8.620830917358399,8.150027847290039,8.221988868713378,8.13212890625,7.945051383972168,7.432679557800293
0.006273078918457,0.0301179885864257,0.0301240921020507,0.0754177093505859,0.1849674224853515,0.2160358428955078,7.107454490661621,0.7006465911865234,0.7161907196044922,3.815073013305664,0.8581119537353515,0.0503877639770507,0.0444114685058593,0.0054719924926757,0.031956672668457,0.0140766143798828,0.0146602630615234,5.573756980895996,0.0335206985473632,0.0143861770629882,0.1569644927978515,4.859016799926758,0.0055391311645507,0.0026168823242187,0.005682373046875,0.0066665649414062,0.0056182861328125,0.24203567504882811,0.07691612243652343,0.09948272705078125,0.18220939636230468,0.14596977233886718,0.25760612487792967,6.222964286804199,5.2609048843383786,4.7823492050170895,5.844845390319824,4.777157783508301,4.8581493377685545
0.010960578918457,0.0365633010864257,0.0365694046020507,0.2438800811767578,0.2030712127685547,0.3875797271728515,18.37037467956543,1.7092411041259763,1.0996669769287108,19.922212600708008,1.8267940521240236,0.0753576278686523,0.0590871810913085,0.010154914855957,0.038401985168457,0.0260181427001953,0.0244937896728515,16.086728286743163,0.0399660110473632,0.0248355865478515,0.2058912277221679,15.293117141723632,0.010222053527832,0.0026165008544921,0.0055858612060546,0.0066341400146484,0.0055858612060546,0.25644721984863283,0.155316162109375,0.10711631774902344,0.30153236389160154,0.17141323089599608,0.2975315093994141,18.66166248321533,15.753255844116211,14.463421249389649,16.30337448120117,13.531432151794434,13.65624122619629
0.0050958633422851,0.0285066604614257,0.0285127639770507,0.0593532562255859,0.0387165069580078,0.0876117706298828,3.7505617141723633,0.3011913299560547,0.2080074310302734,4.102676773071289,0.3187175750732421,0.0626077651977539,0.0483407974243164,0.0043046951293945,0.030345344543457,0.014377212524414,0.014047622680664,3.351405906677246,0.0319093704223632,0.0141178131103515,0.0150150299072265,2.993253707885742,0.004380989074707,0.0026168823242187,0.0056499481201171,0.0067626953125,0.0056182861328125,0.038026046752929685,0.015292739868164063,0.025412750244140626,0.10989952087402344,0.015202713012695313,0.021735763549804686,3.1814050674438477,2.9354347229003905,2.8481382369995116,3.194325828552246,2.7488855361938476,2.825242614746094
0.0090021133422851,0.0338777542114257,0.0342500686645507,0.2333950042724609,0.4295154571533203,0.3202671051025391,12.298942947387696,1.1382411956787108,0.9944957733154296,19.47082481384277,1.247541427612305,0.0582962036132812,0.0525014877319335,0.0082155227661132,0.036082649230957,0.027365493774414,0.0817935943603515,10.790632438659667,0.0376466751098632,0.0209430694580078,0.136984634399414,11.458030509948731,0.008287239074707,0.0026168823242187,0.0055862426757812,0.006634521484375,0.0055912017822265,0.16093978881835938,0.041530609130859375,0.084991455078125,0.36638603210449217,0.14527854919433594,0.16957435607910157,12.471637153625489,10.973259162902831,10.786948585510254,11.956228637695313,9.747039604187012,10.482649993896484
0.0082208633422851,0.0327768325805664,0.0327829360961914,0.2190074920654297,0.1318225860595703,0.2373157501220703,8.994263076782227,0.7711002349853515,0.7909481048583984,7.107382583618164,0.8905696868896484,0.0609159469604492,0.0637931823730468,0.0074342727661132,0.0346155166625976,0.0300159454345703,0.0662059783935546,8.258051109313964,0.0361795425415039,0.0252979278564453,0.1496623992919921,9.00671100616455,0.007505989074707,0.0026168823242187,0.0058746337890625,0.0068588256835937,0.0058746337890625,0.08658561706542969,0.05990409851074219,0.07212600708007813,0.14747200012207032,0.17535743713378907,0.22172966003417968,8.206207084655762,8.155315399169922,7.9139093399047855,9.331267166137696,6.462009429931641,8.040696907043458
0.008226203918457,0.0328035354614257,0.0328096389770507,0.2474147796630859,0.2243900299072265,0.308584976196289,10.980682754516602,0.8319660186767578,0.6158382415771484,13.183488845825195,1.019941329956055,0.059456443786621,0.0588895797729492,0.0074296951293945,0.034642219543457,0.0519901275634765,0.0273509979248046,9.773808097839355,0.0362062454223632,0.0334354400634765,0.0992267608642578,9.069064712524414,0.0075014114379882,0.0026168823242187,0.0056182861328125,0.0066665649414062,0.0056182861328125,0.14028778076171874,0.07856216430664062,0.05460433959960938,0.3112285614013672,0.3040622711181641,0.34442787170410155,8.619852638244629,8.759270668029785,8.893444633483886,8.897056579589844,7.419710350036621,8.474013900756836
