KNN,NB,DT,RF,Bagging,AdaBoost,GradientBoosting
0.7261904761904762,0.9761904761904762,0.8928571428571428,0.9047619047619048,0.9642857142857143,0.8928571428571428,0.9761904761904762
0.7060869565217391,0.8295652173913044,0.9347826086956521,0.9582608695652174,0.9565217391304348,0.9347826086956521,0.9565217391304348
0.5168067226890757,0.6491596638655461,0.5063025210084033,0.6407563025210083,0.6995798319327731,0.5357142857142857,0.6050420168067226
0.6521739130434783,0.5,0.5,0.5,0.5,0.5,0.5
0.5714285714285714,0.6428571428571428,0.775,0.875,0.775,0.775,0.775
0.711111111111111,0.5,0.7888888888888889,0.9777777777777779,0.5,0.7666666666666666,0.6555555555555556
0.6977886977886978,0.8648648648648649,0.8955773955773956,0.7371007371007371,0.6412776412776413,0.8955773955773956,0.7911547911547911
0.6421052631578947,0.6973684210526316,1.0,0.7421052631578948,0.8157894736842105,0.8552631578947368,0.8421052631578947
0.6021978021978023,0.6538461538461539,1.0,0.9043956043956044,0.9615384615384616,1.0,1.0
0.7037037037037037,0.5714285714285714,0.8492063492063492,0.8333333333333333,0.9814814814814814,0.91005291005291,0.7857142857142857
0.7857142857142857,0.8857142857142857,0.7571428571428571,0.7428571428571429,0.7571428571428571,0.7714285714285714,0.7428571428571429
0.6361161524500908,0.3620689655172414,0.8448275862068966,0.8702359346642468,0.7413793103448276,0.6379310344827587,0.8448275862068966
0.7815126050420168,0.5,0.9411764705882353,0.7941176470588236,0.7331932773109244,0.7605042016806722,0.7794117647058824
0.7587412587412588,0.5,0.7814685314685315,0.8461538461538461,0.9038461538461539,0.7622377622377623,0.7884615384615384
0.6984126984126984,0.5,0.8412698412698413,0.7777777777777778,0.8650793650793651,0.8412698412698413,0.8518518518518519
0.6787658802177858,0.8275862068965517,0.8874773139745916,0.8702359346642468,0.9219600725952812,0.8702359346642468,0.9392014519056261
0.6701680672268908,0.1827731092436975,0.9495798319327731,0.7941176470588236,0.9054621848739496,0.9054621848739496,0.9054621848739496
0.7657342657342657,0.6678321678321678,0.7220279720279721,0.8409090909090908,0.8181818181818181,0.7220279720279721,0.8181818181818181
0.765625,0.640625,0.765625,0.875,0.9375,0.765625,0.796875
0.7960151802656547,0.5493358633776091,0.8074003795066413,0.9089184060721063,0.8633776091081593,0.8368121442125238,0.8709677419354839
0.75,0.796875,0.984375,0.9375,0.9375,0.984375,0.9375
0.7727272727272727,0.5,0.6303030303030304,0.7121212121212122,0.8181818181818181,0.6636363636363636,0.9696969696969697
0.6666666666666666,0.509090909090909,0.7878787878787878,0.8636363636363636,0.8484848484848485,0.803030303030303,0.6060606060606061
0.628992628992629,0.5135135135135135,0.6154791154791155,0.6216216216216216,0.6351351351351351,0.6154791154791155,0.527027027027027
0.6945054945054945,0.6175824175824176,0.8802197802197802,0.9571428571428571,0.9043956043956044,0.9428571428571428,0.9571428571428571
0.8222222222222222,0.7666666666666666,0.6888888888888889,0.8888888888888888,0.8055555555555556,0.6611111111111111,0.9
0.6638655462184874,0.6071428571428571,0.6869747899159664,0.7857142857142857,0.49369747899159666,0.6512605042016807,0.9642857142857143
0.7087912087912087,0.5373626373626373,0.6450549450549451,0.8461538461538461,0.7021978021978021,0.6450549450549451,0.8076923076923077
0.7815126050420168,0.6470588235294118,0.7331932773109244,0.611344537815126,0.611344537815126,0.76890756302521,0.5966386554621849
0.7383292383292384,0.5135135135135135,0.8648648648648649,0.7567567567567568,0.7162162162162162,0.9054054054054055,0.7972972972972974
0.7372093023255815,0.9883720930232558,0.8023255813953488,0.9069767441860466,0.8837209302325582,0.7906976744186047,0.8837209302325582
0.6666666666666666,0.7083333333333334,0.5833333333333334,0.6111111111111112,0.5416666666666667,0.5833333333333334,0.6388888888888888
0.9042553191489362,1.0,0.8723404255319149,0.5,0.43617021276595747,0.8723404255319149,0.9042553191489362
0.772093023255814,0.741860465116279,0.46511627906976744,0.7186046511627907,0.5767441860465117,0.6534883720930232,0.6534883720930232
0.5833333333333333,0.5,0.8958333333333334,0.8333333333333333,0.8958333333333333,0.75,0.7916666666666667
0.4418604651162791,0.8,0.8488372093023255,0.872093023255814,0.6837209302325582,0.8488372093023255,0.8488372093023255
0.8257713248638838,0.8275862068965517,0.896551724137931,0.8448275862068966,0.7223230490018149,0.7749546279491832,0.7068965517241379
0.5576923076923077,0.5961538461538461,0.7097902097902098,0.6468531468531469,0.701048951048951,0.7517482517482517,0.7325174825174825
0.8157894736842105,0.6447368421052632,0.7973684210526315,0.9736842105263157,0.8842105263157896,0.7973684210526315,0.9236842105263158
0.7883720930232558,0.5,0.7953488372093023,0.8,0.8534883720930233,0.7953488372093023,0.5
0.5277777777777778,0.75,0.7555555555555555,0.8444444444444444,0.8,0.7555555555555555,0.8611111111111112
0.6875,0.875,0.8541666666666667,0.8958333333333333,0.875,0.9166666666666667,0.9166666666666667
0.5895652173913043,0.5,0.7330434782608696,0.7947826086956522,0.7930434782608695,0.7130434782608696,0.7930434782608695
0.625,0.6041666666666666,0.8958333333333334,0.875,0.875,0.875,0.875
0.86,0.86,0.8713043478260869,0.9347826086956521,0.9347826086956521,0.8930434782608696,0.8930434782608696
0.6785714285714286,0.5,0.8678571428571429,0.9285714285714286,0.9285714285714286,0.8678571428571429,0.9107142857142857
0.8412698412698413,0.8518518518518519,0.8677248677248677,0.8201058201058201,0.8809523809523809,0.8677248677248677,0.7486772486772486
0.7840909090909092,0.7386363636363636,0.6931818181818181,0.6590909090909091,0.7272727272727273,0.6931818181818181,0.6477272727272727
0.5521821631878558,0.5161290322580645,0.5199240986717267,0.683111954459203,0.7419354838709677,0.5037950664136622,0.8709677419354839
0.7978723404255319,1.0,0.9468085106382979,0.851063829787234,0.8829787234042553,0.9361702127659575,0.8723404255319149
0.7515151515151515,0.6333333333333333,0.687878787878788,0.8181818181818181,0.6666666666666666,0.7212121212121212,0.9696969696969697
0.5213675213675213,0.5,0.7777777777777778,0.7094017094017093,0.6666666666666666,0.7777777777777778,0.5555555555555556
0.5582608695652174,0.5,0.8782608695652174,0.94,0.7147826086956521,0.9,0.96
0.5769230769230769,0.5,0.6395604395604395,0.7307692307692308,0.6153846153846154,0.5868131868131868,0.8802197802197802
0.671875,0.5,0.78125,0.9375,0.84375,0.765625,0.875
0.6887477313974592,0.5,0.7241379310344828,0.7931034482758621,0.603448275862069,0.7068965517241379,0.5344827586206896
0.5,0.5,0.45555555555555555,0.4888888888888889,0.4777777777777778,0.4666666666666667,0.4888888888888889
0.691304347826087,0.5,0.46347826086956523,0.9565217391304348,0.5434782608695652,0.5434782608695652,0.5434782608695652
0.6787878787878788,0.5,0.7121212121212122,0.5757575757575758,0.7272727272727273,0.696969696969697,0.6060606060606061
0.7125,0.5,0.5,0.75,0.7,0.625,0.6625
0.5740740740740741,0.5,0.6005291005291005,0.7063492063492063,0.5873015873015873,0.6375661375661376,0.8888888888888888
0.5123339658444023,0.5,0.6470588235294118,0.6916508538899431,0.5958254269449715,0.6603415559772297,0.5294117647058824
0.7,0.5,0.8,0.875,0.875,0.7375,0.875
0.6375711574952562,0.5,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,1.0
0.8500948766603416,0.5,0.7533206831119544,0.8339658444022771,0.8206831119544592,0.8339658444022771,0.8472485768500948
0.5208333333333334,1.0,0.375,0.4583333333333333,0.75,0.3541666666666667,0.5625
0.5625,0.5,0.5,0.6875,0.734375,0.546875,0.796875
0.6428571428571428,0.5119047619047619,0.6309523809523809,0.6904761904761905,0.75,0.6309523809523809,0.75
0.7821428571428571,0.5,0.5392857142857143,0.6714285714285714,0.4642857142857143,0.5321428571428571,0.5
0.45348837209302323,0.5,0.4186046511627907,0.3906976744186047,0.4488372093023256,0.4186046511627907,0.3558139534883721
0.4658119658119658,0.5,0.7222222222222222,0.3632478632478633,0.4914529914529915,0.7222222222222222,0.5897435897435898
0.6495652173913044,0.5,0.7408695652173913,0.7460869565217392,0.7408695652173913,0.7408695652173913,0.7426086956521739
0.5591304347826087,0.62,0.7608695652173914,0.8060869565217391,0.7826086956521738,0.7608695652173914,0.8947826086956522
0.7023255813953488,0.9,0.9883720930232558,0.813953488372093,0.8069767441860465,0.8953488372093024,1.0
0.7698412698412698,0.8518518518518519,0.9074074074074074,0.8518518518518519,0.9074074074074074,0.9074074074074074,0.8703703703703703
0.515625,0.625,0.671875,0.875,0.6875,0.640625,0.65625
0.5795454545454546,0.875,0.7159090909090909,0.9204545454545454,0.7159090909090908,0.75,1.0
0.6507936507936508,0.9338624338624338,0.873015873015873,0.9047619047619048,0.9285714285714286,0.8492063492063492,0.7857142857142857
0.7521008403361344,0.773109243697479,0.7289915966386555,0.7836134453781513,0.5798319327731092,0.7436974789915967,0.773109243697479
0.6388888888888888,0.7916666666666666,0.7638888888888888,0.8055555555555556,0.6944444444444444,0.625,0.875
0.8078947368421052,0.881578947368421,0.8236842105263158,0.986842105263158,0.8736842105263158,0.8736842105263158,0.986842105263158
0.6406593406593406,0.6395604395604395,0.712087912087912,0.7406593406593407,0.7164835164835165,0.6351648351648351,0.7934065934065935
0.7289915966386555,0.8991596638655461,0.7184873949579832,0.842436974789916,0.8550420168067226,0.703781512605042,0.8928571428571428
0.6313043478260869,0.98,0.8747826086956522,0.9782608695652174,0.98,0.8765217391304347,1.0
0.4875,0.5,0.5125,0.6875,0.5625,0.5375,0.6875
0.48214285714285715,0.5,0.5678571428571428,0.5178571428571429,0.4928571428571428,0.5678571428571428,0.5
0.6695331695331695,0.7702702702702703,0.7837837837837838,0.7567567567567568,0.7837837837837838,0.7972972972972974,0.7027027027027027
0.6087912087912088,0.8714285714285714,0.7263736263736263,1.0,0.932967032967033,0.8802197802197802,0.9571428571428571
0.5823095823095823,0.8636363636363636,0.9004914004914004,1.0,0.8636363636363636,0.9004914004914004,0.9090909090909092
0.5934664246823956,0.5344827586206896,0.4809437386569873,0.6206896551724138,0.5163339382940109,0.4809437386569873,0.5689655172413793
0.7222222222222222,0.5333333333333333,0.8277777777777777,0.6555555555555556,0.6833333333333333,0.8055555555555556,0.6666666666666666
0.875,0.9583333333333333,0.8611111111111112,0.9305555555555556,0.8888888888888888,0.9027777777777777,0.9722222222222222
0.71875,0.5,0.875,0.875,0.796875,0.875,0.5
0.8,0.55,0.7625,0.75,0.7875,0.7625,0.6125
0.8809523809523809,0.6904761904761905,0.7857142857142857,0.8928571428571428,0.8809523809523809,0.7976190476190477,0.8452380952380952
0.7921052631578948,0.55,0.8447368421052632,0.8973684210526316,0.8842105263157896,0.8447368421052632,0.8710526315789473
